d_ratio,theta,kTe_keV,tau_T,l_diss_local,eta,p_sc,A_model,A_required,l_s_over_l_diss,l_c_over_l_diss,intrinsic_seed_over_l_diss,reprocessed_seed_over_l_diss,pair_production_rate_unit_ldiss2,pair_annihilation_rate,energy_log_residual,root_method
1.0,0.0900492287060531,46.01515586879314,0.45774852078495387,3349213.465861014,0.5497938006618021,0.528152646592269,1.1055474812628776,1.1059464834901227,1.9471694619828592,2.153465219239297,1.0,0.9471694619828592,7.5297705184983e+19,8.446317407750469e+32,-0.0003608440610138971,continuation
1.0,0.09955047366910884,50.87029204491462,0.40614676592161547,893758.5532841088,0.5506555690759246,0.4901025018472568,1.0743731809076804,1.0746844048857507,1.8990638524385517,2.040894306097966,1.0,0.8990638524385517,8.250222849591544e+20,6.590313913663621e+32,-0.0002896376367979542,continuation
1.0,0.11005421090383831,56.23770177186138,0.3594160143716436,261091.64586302263,0.5519309972477134,0.45245344244167285,1.0433746519003582,1.043728982918931,1.854782073388918,1.935889806994481,1.0,0.854782073388918,7.492187662038665e+21,5.107337984705521e+32,-0.00033954329441594213,continuation
1.0,0.12166621504910963,62.171435890095026,0.31722705773269144,82761.04506382231,0.5535794774952663,0.4155552214885322,1.0129530494271264,1.0133873650362673,1.8141983611676737,1.838485696876823,1.0,0.8141983611676737,5.738330310280586e+22,3.9304065572485824e+32,-0.0004286699437977737,continuation
1.0,0.134503421203122,68.73124823479534,0.27925528250258047,28187.472457619733,0.5555532504122246,0.3797280158556319,0.9834938500401922,0.9839381384546859,1.7771586151426533,1.74861413952217,1.0,0.7771586151426534,3.7793627395136386e+23,3.0028306965448607e+32,-0.00045164297891261426,continuation
1.0,0.14869510248216478,75.9831973683862,0.24518333375920007,10271.745984328392,0.5577987245107713,0.34525312571351185,0.9553382472388782,0.9556237130966516,1.743486271805729,1.6661168247960287,1.0,0.7434862718057288,2.158113996448581e+24,2.2769994371721912e+32,-0.0002987666587007911,continuation
1.0,0.1643841718255734,84.00031180286801,0.2147033739888845,3988.57178865705,0.5602587142625797,0.312365946799282,0.9287655088469415,0.928644593556729,1.7129886807434533,1.5907576771962817,1.0,0.7129886807434532,1.0769117961840454e+25,1.713227198311251e+32,0.00013019773094476319,continuation
1.0,0.18172862115630756,92.86332541087317,0.1872726494699061,1646.4986546358314,0.5629105426954686,0.28096175642241084,0.9024859254108941,0.9029141567618891,1.6852263975119146,1.5216147716623467,1.0,0.6852263975119145,4.7043349311215185e+25,1.2753253568094549e+32,-0.0004743894311897662,continuation
1.0,0.2009031123897719,102.66149043117345,0.16302477944609262,714.2879354611307,0.5656523441103651,0.25164578861014963,0.8788882394067641,0.8789319833937828,1.6604012790806004,1.459379789451886,1.0,0.6604012790806004,1.8476456843912462e+26,9.426822323753038e+31,-4.9770717688099365e-05,continuation
1.0,0.22210073631264324,113.4934762557607,0.14145094599561941,326.30991273067576,0.5684719012646589,0.22422427105577547,0.8565230999088752,0.8565294641632272,1.6380830628998562,1.4030664081204716,1.0,0.6380830628998562,6.479120192417277e+26,6.898847909762207e+31,-7.430308310938928e-06,continuation
1.0,0.245534957043949,125.46836304945795,0.12240987823996209,155.73948363517732,0.5713097989780904,0.19887991018200502,0.8361164273671062,0.8358504674538693,1.6181849031077908,1.3525606076894412,1.0,0.6181849031077908,2.0630003829310807e+27,5.0037634379881e+31,0.00031814016928676897,continuation
1.0,0.2714417616594907,138.70674020799976,0.105584469944517,77.80511957915911,0.5741590667283559,0.17551183215904487,0.8168430835860643,0.8167968024003422,1.6004533298609656,1.3072451622214167,1.0,0.6004533298609656,5.932172443514332e+27,3.5911216415713478e+31,5.666020538728486e-05,continuation
1.0,0.3000820366267416,153.34192071626498,0.09083265253051251,40.40462436881592,0.5769746089349241,0.15420358458463213,0.7993089389061259,0.7994287816726969,1.58478627224051,1.266923758828846,1.0,0.58478627224051,1.5637490870794674e+28,2.552873036691213e+31,-0.00014992173544526894,continuation
1.0,0.3317441949813717,169.52128363548096,0.07798799059550368,21.706408045082675,0.5797136069519757,0.13496888507233695,0.7840603794312739,0.7837521342547418,1.5710460520147966,1.231310696279083,1.0,0.5710460520147966,3.8192713335796165e+28,1.799519009429567e+31,0.00039321689017420453,continuation
1.0,0.36674708070156736,187.40775823850095,0.06674003543115538,12.061346578997401,0.5824205502864093,0.11755758384355808,0.7694815925196701,0.7695390506336837,1.558983240416707,1.1996984827840966,1.0,0.5589832404167071,8.621497160421498e+28,1.2542216218259228e+31,-7.466841240360742e-05,continuation
1.0,0.4054431795277526,207.1814647386816,0.05700184543084821,6.902332049987162,0.5850384105606774,0.10201806931283053,0.7567786832627773,0.7568317687604262,1.5485162307498606,1.1719662778726454,1.0,0.5485162307498606,1.818661329219876e+29,8.664500446085655e+30,-7.014420070859351e-05,continuation
1.0,0.4482221685612749,229.04152813481147,0.048588688911036265,4.045211777233902,0.5875642806919351,0.08821663608181529,0.7457440388079181,0.7455147916011706,1.5394806505365177,1.1477055963587666,1.0,0.5394806505365177,3.6250815644909645e+29,5.931988611967209e+30,0.00030745462005465126,continuation
1.0,0.49551484038719684,253.2080834378576,0.041308537514643716,2.4292128320491173,0.5900369593226444,0.075970668964779,0.7354356444541066,0.7354225963835089,1.5317248008669124,1.1264650299985581,1.0,0.5317248008669125,6.810784299860301e+29,4.019094884918526e+30,1.774211849348632e-05,continuation
1.0,0.5477974412378552,279.92449247254405,0.03505001753615228,1.485717186395262,0.5924323038098305,0.06520243587662167,0.7263494809386658,0.7264955215184342,1.5251331241962474,1.1080023844479916,1.0,0.5251331241962474,1.222360467886046e+30,2.698184172606937e+30,-0.00020104082680986928,continuation
1.0,0.605596466883326,309.4597945773796,0.029700642686085087,0.9261799663542948,0.5947347016562555,0.055810699098582495,0.718899082898822,0.718654486267198,1.5195882735818431,1.0920589300886179,1.0,0.519588273581843,2.0950896968913065e+30,1.797187489339551e+30,0.00034029567903520595,continuation
1.0,0.6694939645443228,342.11141588214895,0.02510162453431621,0.5899494817738165,0.5970224522359353,0.047590057895359195,0.7115493685368564,0.7117092164222351,1.5149796001645899,1.0782249441288114,1.0,0.5149796001645899,3.4035550594776805e+30,1.1845746338444624e+30,-0.00022462240908297402,continuation
1.0,0.7401333942188094,378.20816444581163,0.02118687960519306,0.38427938059431666,0.5992535691919565,0.04048054379829791,0.7054051104548681,0.705625223670181,1.5112103404904373,1.0663481345212553,1.0,0.5112103404904375,5.246303325562389e+30,7.747249820484855e+29,-0.0003119893481734664,continuation
1.0,0.8182261084470004,418.1135414164172,0.017859173466069623,0.25588408788699296,0.6014523046804854,0.0343525298416395,0.7002409499897361,0.7002923681325887,1.508190910202292,1.0561745841016073,1.0,0.5081909102022919,7.678996762217523e+30,5.027951095456272e+29,-7.342651861311854e-05,continuation
1.0,0.9045585157672225,462.2294015570507,0.015034358426756642,0.17282072570957402,0.6036334085421234,0.02908720120567798,0.6959263511190357,0.69561348650634,1.50583457873589,1.0474788414162781,1.0,0.5058345787358899,1.0843174781542477e+31,3.238531362756554e+29,0.00044966677849672557,continuation
1.0,1.0,511.0,0.012631421432913506,0.11761552460216114,0.6058589918953051,0.024560868971206018,0.6916240051523901,0.6914714095409262,1.5040926441024234,1.0400370606976415,1.0,0.5040926441024235,1.4948051488006824e+31,2.067825492617889e+29,0.00022065811289940102,continuation
3.0,0.020000000000000004,10.220000000000002,1.430167243739309,9.282630533694083e+22,0.5688971257233956,0.8757628746540794,1.1488361578485655,1.149263150602714,6.289967534305266,7.228827905664454,3.0,3.2899675343052652,1.3710601690473133e-21,8.61672296250697e+33,-0.00037160514125027217,global
3.0,0.022110233502181487,11.29832931961474,1.3182459422507997,8.553578734946595e+22,0.5650767983526996,0.8562778273714062,1.1291418967596212,1.1287547977497856,6.125780876698474,6.914504554537291,3.0,3.1257808766984736,1.113628653360798e-16,7.316370917493057e+33,0.00034288460988438627,continuation
3.0,0.02444312127604943,12.49043497206126,1.20237394984453,5.54832238902607e+22,0.5609533307297047,0.8326193638570932,1.1038810474670628,1.1039384745136454,5.945378280105174,6.563331828945866,3.0,2.9453782801051744,1.9757741994304116e-12,6.082199849521524e+33,-5.202150449682309e-05,continuation
3.0,0.027022155946779643,13.808321688804398,1.0895034516658344,6.900779215732661e+20,0.556933021122991,0.8055032137131687,1.0755790128746963,1.0755986552089483,5.760690842497595,6.196191323264916,3.0,2.7606908424975947,1.0477421748355049e-08,4.989427213725589e+33,-1.8261935816851857e-05,continuation
3.0,0.029873308885782997,15.265260840635111,0.9807619293908831,1.4188857237392755e+19,0.5531567818989387,0.7748267136393313,1.0437383790190113,1.043673206917618,5.574673899634018,5.818137786350978,3.0,2.5746738996340177,2.00612288732521e-05,4.0388002155171546e+33,6.244298139717344e-05,continuation
3.0,0.03302529174737275,16.875924082907478,0.8782442955805158,4.383918692023003e+17,0.5498122367308418,0.741009156801073,1.0089178923979265,1.0086459347924328,5.392315215133468,5.438936820863755,3.0,2.392315215133468,0.016829317959625063,3.2343833838511324e+33,0.0002695900902620799,continuation
3.0,0.03650984560060392,18.656531101908605,0.7823189051993132,1.9030215937454856e+16,0.546990341345186,0.7042286725711004,0.9709047545335099,0.9707520950065325,5.215519303422422,5.062976290344328,3.0,2.215519303422422,7.075577408427339,2.562414122233136e+33,0.000157246660065688,continuation
3.0,0.040362060567897325,20.625012950195533,0.695041422068733,1074910668035764.2,0.5448493372120863,0.6656406197320597,0.931487282925516,0.9312198959644676,5.049651833549316,4.702336255094578,3.0,2.049651833549316,1747.1984427026082,2.0187706408532824e+33,0.000287095004427017,continuation
3.0,0.04462072918927006,22.801192615717003,0.6158797502546792,76989477417782.02,0.543398891102307,0.6256636731130503,0.8907705453100087,0.8905085448408725,4.894930996563709,4.358977878846431,3.0,1.8949309965637093,266818.3964032541,1.581533928567223e+33,0.0002941711632660369,continuation
3.0,0.04932873707061831,25.206984643085956,0.5443015071837108,6814951411800.437,0.5426326687212835,0.5847519634079157,0.8489924259144884,0.8491033419752075,4.7513535139726315,4.034390147619808,3.0,1.7513535139726313,26525770.923419908,1.2319513062466745e+33,-0.00013063581333187227,continuation
3.0,0.05453349474995434,27.866615817226666,0.4810421687024906,711874881388.8999,0.5425767214271436,0.5442340721706435,0.808214712357494,0.8083489847339187,4.621592292111161,3.735859437182161,3.0,1.621592292111161,1892660004.1822596,9.591354496339377e+32,-0.00016612073743220223,continuation
3.0,0.06028741513057389,30.80686913172326,0.42513490228476175,86252466482.04628,0.5431662726881008,0.5045220771829103,0.7687235673882051,0.7686489746627545,4.504527222326509,3.462400230781736,3.0,1.5045272223265087,100312181353.29901,7.462712668473007e+32,9.703923215590486e-05,continuation
3.0,0.06664844128899688,34.05735349867741,0.37523173369736884,12106826653.853552,0.5443241681825033,0.465567231055123,0.7299689288777045,0.7299433875036595,4.397928446440502,3.210238788193487,3.0,1.3979284464405017,3948156458191.143,5.7870202631999504e+32,3.49902850478732e-05,continuation
3.0,0.07368062997280773,37.650801916104754,0.33075128989847435,1941549706.0996685,0.5460003000773691,0.42771300499930265,0.6922705713297121,0.6925567714967437,4.3011305455673385,2.9787770844241437,3.0,1.3011305455673385,118632486491910.83,4.4719883156061884e+32,-0.0004133369731450727,continuation
3.0,0.08145479666433054,41.62340109547291,0.29192705483426973,345131389.4527913,0.5481484915071309,0.39198631149533747,0.6575135746809609,0.6574691029643905,4.215333615964268,2.771451611183668,3.0,1.215333615964268,2905938473904642.0,3.4614282569175585e+32,6.763848276244563e-05,continuation
3.0,0.0900492287060531,46.01515586879314,0.25732165291907566,68689285.79202394,0.5507009975287734,0.35781167738453024,0.6242814520358456,0.6240901727075342,4.137643765160422,2.5822628120012197,3.0,1.1376437651604219,5.657025836352392e+16,2.6691081029214422e+32,0.0003064461351364066,continuation
3.0,0.09955047366910884,50.87029204491462,0.2262229668791145,15254650.191180658,0.553619468889376,0.3250446889104398,0.5920324490913249,0.592257428772762,4.066738952170063,2.4085563553022773,3.0,1.0667389521700623,8.786359812093847e+17,2.0446241705124655e+32,-0.0003799402297505592,continuation
3.0,0.11005421090383831,56.23770177186138,0.1988827219281208,3694255.7478997386,0.5568527207861296,0.29448299317183046,0.5624682749567764,0.562712046473837,4.0036202724487975,2.252885356813804,3.0,1.0036202724487977,1.145882127784609e+19,1.5638455594331304e+32,-0.0004333021405220128,continuation
3.0,0.12166621504910963,62.171435890095026,0.17484669053374516,970648.3639432661,0.560347975408229,0.2661393698085971,0.5356560245405404,0.5354347138471287,3.9474920725748883,2.1136242882929444,3.0,0.9474920725748883,1.267325018865599e+20,1.1940207174258796e+32,0.00041324360043344384,continuation
3.0,0.134503421203122,68.73124823479534,0.1531106287397759,279993.280769443,0.5640990436025262,0.23921740056050678,0.509544714952189,0.5096416172915045,3.8960567341617858,1.9855926550576697,3.0,0.8960567341617857,1.1514458361292878e+21,9.026902097969547e+31,-0.00019015627769286458,continuation
3.0,0.14869510248216478,75.9831973683862,0.13390057768476094,86940.85103240688,0.5680433494223409,0.21431718006425204,0.48565333132072136,0.4858805498287625,3.8501074719348902,1.870692335363551,3.0,0.8501074719348901,8.984587836879346e+21,6.791190810832667e+31,-0.00046775211156832743,continuation
3.0,0.1643841718255734,84.00031180286801,0.11694690934524041,28896.790611026612,0.572134620745763,0.19140537035315752,0.4640001339454573,0.4640964690875342,3.8091393929402093,1.7678081425257848,3.0,0.8091393929402094,6.0871709358393706e+22,5.0829369134829235e+31,-0.00020759723095219897,continuation
3.0,0.18172862115630756,92.86332541087317,0.10187166906510232,10286.985276450236,0.5763476533179542,0.17023184557946158,0.44393705024927316,0.4440335311837953,3.772323416765342,1.6750380875136344,3.0,0.7723234167653419,3.5661769780822844e+23,3.773802158201232e+31,-0.00021730660208608328,continuation
3.0,0.2009031123897719,102.66149043117345,0.08850676542592414,3900.332082917231,0.5806403335406949,0.15077674113274098,0.4254803613287726,0.42565563307881144,3.7393534205012444,1.5916768475088763,3.0,0.7393534205012445,1.8264502482955134e+24,2.7785039434821706e+31,-0.0004118536959263327,continuation
3.0,0.22210073631264324,113.4934762557607,0.07679425016887773,1555.8359879930629,0.5849401902864171,0.13315381769303414,0.40923077872333957,0.4090533427829046,3.710196052706759,1.5176680977396375,3.0,0.7101960527067586,8.400296991711623e+24,2.033397412663508e+31,0.00043367807966080443,continuation
3.0,0.245534957043949,125.46836304945795,0.06636949318421226,658.7376004192075,0.5892576505761844,0.11698065595582596,0.39392569032753344,0.39385522684876767,3.683991006717745,1.4509591136596374,3.0,0.6839910067177447,3.3898145006607805e+25,1.470959922140803e+31,0.00017889105312753105,continuation
3.0,0.2714417616594907,138.70674020799976,0.05720930515639862,292.7877186847026,0.5935236108775735,0.10235951720384406,0.3801402251461352,0.380145129956329,3.6607691552187847,1.3916235662507657,3.0,0.6607691552187845,1.2298656236552299e+26,1.0542979793660532e+31,-1.290255076182846e-05,continuation
3.0,0.3000820366267416,153.34192071626498,0.04918392906756206,135.8427402356614,0.597697148561559,0.08921025888603873,0.36780962526098043,0.36783806653514395,3.6402669326604027,1.3390287501816216,3.0,0.6402669326604027,4.0561947112930665e+26,7.484997535930193e+30,-7.73230841198612e-05,continuation
3.0,0.3317441949813717,169.52128363548096,0.04217335393531942,65.75865369546607,0.6017420933059289,0.077445370635159,0.35685259794317065,0.3568438505194294,3.6222363546745493,1.292572768293528,3.0,0.6222363546745495,1.216946350268615e+27,5.262320059920362e+30,2.4513009026468298e-05,continuation
3.0,0.36674708070156736,187.40775823850095,0.03606711765756267,33.002741545613716,0.6056275070922394,0.06697231447681018,0.34717728214210103,0.3470691865381314,3.6064442122841047,1.2516856590525962,3.0,0.6064442122841045,3.362979765150763e+27,3.6628934938455753e+30,0.0003114041186227254,continuation
3.0,0.4054431795277526,207.1814647386816,0.030743810950946228,17.1686130672124,0.6093518222215071,0.05765991993033781,0.3384076087616975,0.33838554144904065,3.592627972106351,1.2156933615661767,3.0,0.5926279721063514,8.550877249256392e+27,2.5204674773806634e+30,6.521139481931087e-05,continuation
3.0,0.4482221685612749,229.04152813481147,0.02613739733409059,9.174967930792558,0.6128799640683771,0.049456951685000194,0.3307098932143942,0.3307408036504497,3.5806510047942686,1.1842673909174466,3.0,0.5806510047942683,2.0391328340380123e+28,1.71654276461028e+30,-9.346255503100211e-05,continuation
3.0,0.49551484038719684,253.2080834378576,0.022177406657994017,5.028161755395258,0.6161839165648003,0.042292379504656474,0.3242184983857708,0.32406565670577486,3.570354219789225,1.1570291849082297,3.0,0.5703542197892252,4.581963861360399e+28,1.1584309187331192e+30,0.00047152681930431634,continuation
3.0,0.5477974412378552,279.92449247254405,0.018755651241843665,2.8265519662038066,0.6193094359482189,0.036013889513333064,0.31828384626453327,0.31821392531937676,3.5615000813231665,1.1333189209031242,3.0,0.5615000813231664,9.670422738370511e+28,7.726083691493522e+29,0.00021970523247481002,continuation
3.0,0.605596466883326,309.4597945773796,0.015830597905513458,1.6332462653754856,0.6222224821807162,0.030579755653454832,0.31328972157972074,0.3131457408505068,3.553984667480442,1.112915161669505,3.0,0.553984667480442,1.914048689380902e+29,5.1057121760771486e+29,0.00045968257030270664,continuation
3.0,0.6694939645443228,342.11141588214895,0.013326646021638706,0.9751761274860977,0.6249645755905164,0.025877155318709488,0.30884258573798107,0.30875319040203075,3.547641824238003,1.0953457316371638,3.0,0.547641824238003,3.511028643096774e+29,3.338877570623734e+29,0.000289494650152494,continuation
3.0,0.7401333942188094,378.20816444581163,0.011189296475991642,0.5993636488063255,0.6275548828197046,0.021824883796435546,0.30482433752776467,0.3049592667620355,3.5423431573068975,1.0802703718718252,3.0,0.5423431573068975,6.015037322938793e+29,2.1608226605877334e+29,-0.0004425479318359433,continuation
3.0,0.8182261084470004,418.1135414164172,0.0093823987744959,0.37637586359815883,0.6299732995590921,0.01837098405328985,0.3015935644126603,0.3017164661138532,3.537980562791301,1.067466992584893,3.0,0.5379805627913008,9.796085765796089e+29,1.3877016631689072e+29,-0.00040742469600834306,continuation
3.0,0.9045585157672225,462.2294015570507,0.007856953470892148,0.23868408509334324,0.632248133603463,0.015434563666003376,0.2990168341820762,0.2989487442252684,3.5344341060188693,1.0566146375413,3.0,0.5344341060188691,1.552529087329103e+30,8.844772567813281e+28,0.0002277387179490668,continuation
3.0,1.0,511.0,0.006562251180212219,0.15168758009920094,0.6344604479948791,0.012927300133325659,0.29648727488685994,0.2965705161340284,3.5316130399825223,1.0473723020532815,3.0,0.5316130399825223,2.4255771244992345e+30,5.581039987213927e+28,-0.00028071884047525775,continuation
